|problem|case|correction|sep1|first_frame_bad|sep2|raw_dd_common|raw_dd_xing|raw_dd_info|raw_dd_vbri|raw_dd_id3v2|sep3|highest_tag|xing_present|lame_present|lame_valid|sep4|enc_delay|enc_padding|nogap_continued|nogap_continuation|sep5|bitrate_mode|bitrate_value|file
869|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000869.mp3
870|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000870.mp3
871|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000871.mp3
872|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1392|no|no|___|UNK|UNK|0000872.mp3
873|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000873.mp3
874|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1944|no|no|___|UNK|UNK|0000874.mp3
875|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000875.mp3
876|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000876.mp3
877|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2149|no|no|___|UNK|UNK|0000877.mp3
878|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1176|no|no|___|UNK|UNK|0000878.mp3
879|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1216|no|no|___|UNK|UNK|0000879.mp3
880|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1418|no|no|___|UNK|UNK|0000880.mp3
881|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2256|no|no|___|UNK|UNK|0000881.mp3
882|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000882.mp3
883|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1710|no|no|___|UNK|UNK|0000883.mp3
884|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000884.mp3
885|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000885.mp3
886|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1476|no|no|___|UNK|UNK|0000886.mp3
887|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|2268|no|no|___|UNK|UNK|0000887.mp3
888|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000888.mp3
889|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1894|no|no|___|UNK|UNK|0000889.mp3
890|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000890.mp3
891|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000891.mp3
892|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000892.mp3
893|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000893.mp3
894|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1328|no|no|___|UNK|UNK|0000894.mp3
895|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000895.mp3
896|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2052|no|no|___|UNK|UNK|0000896.mp3
897|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1943|no|no|___|UNK|UNK|0000897.mp3
898|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000898.mp3
899|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1449|no|no|___|UNK|UNK|0000899.mp3
900|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1622|no|no|___|UNK|UNK|0000900.mp3
901|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2154|no|no|___|UNK|UNK|0000901.mp3
902|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1510|no|no|___|UNK|UNK|0000902.mp3
903|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1560|no|no|___|UNK|UNK|0000903.mp3
904|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000904.mp3
905|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2119|no|no|___|UNK|UNK|0000905.mp3
906|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000906.mp3
907|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000907.mp3
908|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1836|no|no|___|UNK|UNK|0000908.mp3
909|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1092|no|no|___|UNK|UNK|0000909.mp3
910|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1488|no|no|___|UNK|UNK|0000910.mp3
911|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000911.mp3
912|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|1589|no|no|___|UNK|UNK|0000912.mp3
913|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1405|no|no|___|UNK|UNK|0000913.mp3
914|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|613|no|no|___|UNK|UNK|0000914.mp3
915|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1962|no|no|___|UNK|UNK|0000915.mp3
916|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1472|no|no|___|UNK|UNK|0000916.mp3
917|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1794|no|no|___|UNK|UNK|0000917.mp3
918|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|648|no|no|___|UNK|UNK|0000918.mp3
919|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1681|no|no|___|UNK|UNK|0000919.mp3
920|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1826|no|no|___|UNK|UNK|0000920.mp3
921|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1481|no|no|___|UNK|UNK|0000921.mp3
922|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1475|no|no|___|UNK|UNK|0000922.mp3
923|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2078|no|no|___|UNK|UNK|0000923.mp3
924|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000924.mp3
925|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000925.mp3
926|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1656|no|no|___|UNK|UNK|0000926.mp3
927|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1874|no|no|___|UNK|UNK|0000927.mp3
928|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1224|no|no|___|UNK|UNK|0000928.mp3
929|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1728|no|no|___|UNK|UNK|0000929.mp3
930|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1260|no|no|___|UNK|UNK|0000930.mp3
931|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1400|no|no|___|UNK|UNK|0000931.mp3
932|yes|B|26|___|no|___|Info|no|yes|no|no|___|xing|yes|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000932.mp3
933|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000933.mp3
934|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1152|no|no|___|UNK|UNK|0000934.mp3
935|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|2078|no|no|___|UNK|UNK|0000935.mp3
936|yes|C|26|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|failed|___|576|720|no|no|___|UNK|UNK|0000936.mp3
937|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1434|no|no|___|UNK|UNK|0000937.mp3
938|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000938.mp3
939|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000939.mp3
940|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1513|no|no|___|UNK|UNK|0000940.mp3
941|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000941.mp3
942|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000942.mp3
943|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000943.mp3
944|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000944.mp3
945|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000945.mp3
946|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000946.mp3
947|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000947.mp3
948|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000948.mp3
949|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000949.mp3
950|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000950.mp3
951|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000951.mp3
952|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000952.mp3
953|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000953.mp3
954|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000954.mp3
955|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000955.mp3
956|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000956.mp3
957|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000957.mp3
958|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000958.mp3
959|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000959.mp3
960|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000960.mp3
961|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000961.mp3
962|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000962.mp3
963|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000963.mp3
964|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000964.mp3
965|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000965.mp3
966|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000966.mp3
967|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000967.mp3
968|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000968.mp3
969|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000969.mp3
970|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1896|no|no|___|UNK|UNK|0000970.mp3
971|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000971.mp3
972|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000972.mp3
973|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000973.mp3
974|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000974.mp3
975|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000975.mp3
976|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000976.mp3
977|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000977.mp3
978|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000978.mp3
979|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000979.mp3
980|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1416|no|no|___|UNK|UNK|0000980.mp3
981|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000981.mp3
982|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000982.mp3
983|no|D|0|___|no|___|Info|no|yes|no|no|___|lame|yes|yes|passed|___|576|1859|no|no|___|UNK|UNK|0000983.mp3
984|no|D|0|___|no|___|Xing|yes|no|no|no|___|lame|yes|yes|passed|___|576|1457|no|no|___|UNK|UNK|0000984.mp3
985|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000985.mp3
986|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000986.mp3
987|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000987.mp3
988|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000988.mp3
989|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000989.mp3
990|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000990.mp3
991|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000991.mp3
992|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000992.mp3
993|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000993.mp3
994|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000994.mp3
995|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000995.mp3
996|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000996.mp3
997|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000997.mp3
998|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000998.mp3
999|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0000999.mp3
1000|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001000.mp3
1001|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001001.mp3
1002|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001002.mp3
1003|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001003.mp3
1004|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001004.mp3
1005|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001005.mp3
1006|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001006.mp3
1007|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001007.mp3
1008|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001008.mp3
1009|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001009.mp3
1010|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001010.mp3
1011|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001011.mp3
1012|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001012.mp3
1013|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001013.mp3
1014|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001014.mp3
1015|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001015.mp3
1016|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001016.mp3
1017|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001017.mp3
1018|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001018.mp3
1019|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001019.mp3
1020|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001020.mp3
1021|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001021.mp3
1022|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001022.mp3
1023|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001023.mp3
1024|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001024.mp3
1025|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001025.mp3
1026|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001026.mp3
1027|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001027.mp3
1028|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001028.mp3
1029|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001029.mp3
1030|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001030.mp3
1031|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001031.mp3
1032|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001032.mp3
1033|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001033.mp3
1034|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001034.mp3
1035|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001035.mp3
1036|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001036.mp3
1037|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001037.mp3
1038|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001038.mp3
1039|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001039.mp3
1040|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001040.mp3
1041|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001041.mp3
1042|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001042.mp3
1043|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001043.mp3
1044|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001044.mp3
1045|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001045.mp3
1046|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001046.mp3
1047|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001047.mp3
1048|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001048.mp3
1049|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001049.mp3
1050|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001050.mp3
1051|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001051.mp3
1052|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001052.mp3
1053|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001053.mp3
1054|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001054.mp3
1055|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001055.mp3
1056|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001056.mp3
1057|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001057.mp3
1058|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001058.mp3
1059|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001059.mp3
1060|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001060.mp3
1061|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001061.mp3
1062|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001062.mp3
1063|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001063.mp3
1064|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001064.mp3
1065|no|A|0|___|no|___||no|no|no|no|___|none|no|no|UNK|___|UNK|UNK|UNK|UNK|___|UNK|UNK|0001065.mp3
